VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,1/1/2019 0:41,1/1/2019 1:06,6,4.82,1,N,97,35,2,19.5,0.5,0.5,0,0,0.3,20.8,
2,1/1/2019 0:10,1/1/2019 0:35,1,2.85,1,N,231,170,1,16,0.5,0.5,3.46,0,0.3,20.76,
2,1/1/2019 0:36,1/1/2019 1:03,1,19.16,2,N,132,236,2,52,0,0.5,0,5.76,0.3,58.56,
1,1/1/2019 0:08,1/1/2019 0:45,1,3,1,N,237,90,1,22.5,0.5,0.5,4.75,0,0.3,28.55,
1,1/1/2019 0:56,1/1/2019 1:14,2,3.8,1,N,107,263,2,15.5,0.5,0.5,0,0,0.3,16.8,
2,1/1/2019 0:55,1/1/2019 1:18,1,10.15,1,N,164,257,1,29.5,0.5,0.5,7.31,5.76,0.3,43.87,
2,1/1/2019 0:39,1/1/2019 0:50,2,1.05,1,N,234,68,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:51,1/1/2019 1:16,2,4.04,1,N,68,236,1,18,0.5,0.5,3.86,0,0.3,23.16,
1,1/1/2019 0:19,1/1/2019 0:36,2,2.1,1,N,144,170,1,12,0.5,0.5,2.65,0,0.3,15.95,
1,1/1/2019 0:36,1/1/2019 0:51,1,3,1,N,125,246,1,12.5,0.5,0.5,4.1,0,0.3,17.9,
1,1/1/2019 0:57,1/1/2019 1:08,1,1.2,1,N,246,234,3,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:50,1/1/2019 1:21,1,3.11,1,N,43,246,1,19,0.5,0.5,4.06,0,0.3,24.36,
1,1/1/2019 0:04,1/1/2019 0:06,2,0.5,1,N,263,141,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
1,1/1/2019 0:12,1/1/2019 0:14,2,0.5,1,N,236,236,1,4,0.5,0.5,1.55,0,0.3,6.85,
1,1/1/2019 0:16,1/1/2019 0:20,2,0.5,1,N,236,75,1,4,0.5,0.5,1.55,0,0.3,6.85,
1,1/1/2019 0:21,1/1/2019 0:28,2,1.5,1,N,75,151,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:31,1/1/2019 0:51,1,3.8,1,N,238,162,2,16,0.5,0.5,0,0,0.3,17.3,
1,1/1/2019 0:58,1/1/2019 1:18,3,2.3,1,N,164,79,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,1/1/2019 0:15,1/1/2019 0:21,1,1.14,1,N,239,48,1,6.5,0.5,0.5,1,0,0.3,8.8,
2,1/1/2019 0:28,1/1/2019 0:47,2,3.33,1,N,239,170,1,14.5,0.5,0.5,3.95,0,0.3,19.75,
2,1/1/2019 0:57,1/1/2019 1:01,1,0.87,1,N,161,237,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:08,1/1/2019 0:41,5,4,1,N,148,234,1,22.5,0.5,0.5,3.57,0,0.3,27.37,
2,1/1/2019 0:52,1/1/2019 1:07,5,1.74,1,N,79,186,2,10.5,0.5,0.5,0,0,0.3,11.8,
1,1/1/2019 0:35,1/1/2019 1:00,1,3.6,1,N,236,234,1,18,0.5,0.5,4.8,0,0.3,24.1,
1,1/1/2019 0:00,1/1/2019 0:31,0,18,2,N,132,140,1,52,0,0.5,7,0,0.3,59.8,
1,1/1/2019 0:38,1/1/2019 1:09,0,8.9,1,N,229,37,1,29.5,0.5,0.5,7.7,0,0.3,38.5,
1,1/1/2019 0:28,1/1/2019 0:37,1,1.8,1,N,142,238,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:40,1/1/2019 0:46,2,1.3,1,N,238,237,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:47,1/1/2019 0:56,1,2.1,1,N,237,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:59,1/1/2019 1:07,4,0.9,1,N,170,164,1,6.5,0.5,0.5,1.55,0,0.3,9.35,
2,1/1/2019 0:14,1/1/2019 0:37,1,2.58,1,N,141,186,2,15,0.5,0.5,0,0,0.3,16.3,
2,1/1/2019 0:38,1/1/2019 0:43,1,0.81,1,N,186,164,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:44,1/1/2019 1:00,1,1.47,1,N,234,137,1,11.5,0.5,0.5,0,0,0.3,12.8,
1,1/1/2019 0:33,1/1/2019 0:50,1,1.4,1,N,113,246,2,11.5,0.5,0.5,0,0,0.3,12.8,
1,1/1/2019 0:52,1/1/2019 0:55,1,0.7,1,N,246,68,1,4.5,0.5,0.5,1.15,0,0.3,6.95,
1,1/1/2019 0:56,1/1/2019 1:07,1,0.9,1,N,68,48,1,8.5,0.5,0.5,2,0,0.3,11.8,
2,1/1/2019 0:31,1/1/2019 0:57,1,11.98,1,N,132,82,2,34.5,0.5,0.5,0,0,0.3,35.8,
2,1/1/2019 0:43,1/1/2019 0:51,1,1.1,1,N,145,146,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:10,1/1/2019 0:16,1,0.66,1,N,48,50,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:35,1/1/2019 0:43,1,0.94,1,N,68,234,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:50,1/1/2019 1:16,1,4.3,1,N,113,263,1,18,0.5,0.5,3,0,0.3,22.3,
1,1/1/2019 0:26,1/1/2019 0:44,1,4.4,1,N,163,74,1,15.5,0.5,0.5,1,0,0.3,17.8,
1,1/1/2019 0:48,1/1/2019 1:05,1,5,1,N,74,50,1,17.5,0.5,0.5,4.7,0,0.3,23.5,
1,1/1/2019 0:32,1/1/2019 0:37,1,0.7,1,Y,239,142,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:14,1/1/2019 0:18,1,1.8,1,N,162,263,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,1/1/2019 0:20,1/1/2019 0:21,2,0.5,1,N,263,141,1,3.5,0.5,0.5,0.95,0,0.3,5.75,
1,1/1/2019 0:44,1/1/2019 1:15,2,5.9,1,N,107,181,1,24,0.5,0.5,5.05,0,0.3,30.35,
1,1/1/2019 0:11,1/1/2019 0:17,1,2,1,N,236,233,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:22,1/1/2019 0:29,1,1.4,1,N,229,237,1,7.5,0.5,0.5,1.2,0,0.3,10,
1,1/1/2019 0:34,1/1/2019 0:46,1,2.4,1,N,262,142,1,11,0.5,0.5,2.45,0,0.3,14.75,
1,1/1/2019 0:51,1/1/2019 1:11,1,3.8,1,N,239,234,1,16,0.5,0.5,3.7,0,0.3,21,
1,1/1/2019 0:57,1/1/2019 1:12,1,2.4,1,N,162,107,1,11.5,0.5,0.5,2.55,0,0.3,15.35,
1,1/1/2019 0:12,1/1/2019 0:21,1,1,1,N,137,186,1,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:44,1/1/2019 0:59,1,1.8,1,N,162,186,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:16,1/1/2019 0:43,1,3.48,1,N,163,79,1,17,0.5,0.5,1,0,0.3,19.3,
2,1/1/2019 0:47,1/1/2019 0:59,1,1.5,1,N,79,125,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,1/1/2019 0:27,1/1/2019 0:51,1,9.33,1,N,68,138,2,28.5,0.5,0.5,0,5.76,0.3,35.56,
1,1/1/2019 0:13,1/1/2019 0:23,2,2,1,N,211,261,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,1/1/2019 0:37,1/1/2019 1:06,1,4.5,1,N,144,161,1,22,0.5,0.5,4.65,0,0.3,27.95,
1,1/1/2019 0:08,1/1/2019 0:13,1,0.8,1,N,141,141,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,1/1/2019 0:32,1/1/2019 0:58,2,3.3,1,N,141,170,2,17.5,0.5,0.5,0,0,0.3,18.8,
1,1/1/2019 0:06,1/1/2019 0:09,1,0.7,1,N,142,142,1,4.5,0.5,0.5,1.4,0,0.3,7.2,
1,1/1/2019 0:31,1/1/2019 0:36,1,0.4,1,N,43,161,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:38,1/1/2019 0:47,1,1.8,1,N,161,263,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:48,1/1/2019 0:55,1,1.6,1,N,263,229,1,7,0.5,0.5,4,0,0.3,12.3,
1,1/1/2019 0:58,1/1/2019 1:11,1,2.4,1,N,237,236,1,10.5,0.5,0.5,2.35,0,0.3,14.15,
1,1/1/2019 0:23,1/1/2019 0:26,1,0.9,1,N,141,229,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:45,1/1/2019 0:47,1,0.4,1,N,137,107,1,4,0.5,0.5,1.05,0,0.3,6.35,
1,1/1/2019 0:51,1/1/2019 0:52,3,0.3,1,N,107,79,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
1,1/1/2019 0:56,1/1/2019 1:13,1,1.8,1,N,79,164,1,12,0.5,0.5,2.65,0,0.3,15.95,
2,1/1/2019 0:50,1/1/2019 1:09,1,11.02,1,N,132,92,1,31,0.5,0.5,6.46,0,0.3,38.76,
2,1/1/2019 0:18,1/1/2019 0:22,1,0.67,1,N,170,162,1,4.5,0.5,0.5,1.45,0,0.3,7.25,
2,1/1/2019 0:23,1/1/2019 0:33,2,0.85,1,N,162,161,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:35,1/1/2019 0:56,1,1.01,1,N,161,164,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,1/1/2019 0:58,1/1/2019 1:05,1,0.64,1,N,164,170,1,5.5,0.5,0.5,1.02,0,0.3,7.82,
2,1/1/2019 0:28,1/1/2019 0:52,1,15.31,1,N,132,226,2,41.5,0.5,0.5,0,0,0.3,42.8,
2,1/1/2019 0:53,1/1/2019 1:10,1,4.44,1,N,226,142,1,16,0.5,0.5,5.19,0,0.3,22.49,
1,1/1/2019 0:09,1/1/2019 0:27,2,2.1,1,N,48,229,2,13,0.5,0.5,0,0,0.3,14.3,
1,1/1/2019 0:32,1/1/2019 0:39,2,2.1,1,N,229,262,1,8.5,0.5,0.5,4,0,0.3,13.8,
1,1/1/2019 0:40,1/1/2019 1:02,2,4.5,1,N,262,145,2,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:35,1/1/2019 0:44,2,1.03,1,N,249,125,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:25,1/1/2019 1:03,1,3.42,1,N,142,90,1,23,0.5,0.5,4.86,0,0.3,29.16,
2,1/1/2019 0:08,1/1/2019 0:19,1,3.25,1,N,24,140,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,1/1/2019 0:23,1/1/2019 0:43,1,3.33,1,N,263,48,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,1/1/2019 0:49,1/1/2019 1:06,1,3.82,1,N,50,24,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,1/1/2019 0:29,1/1/2019 0:44,2,3.34,1,N,234,263,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:50,1/1/2019 0:58,1,1.6,1,N,237,233,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,1/1/2019 0:03,1/1/2019 0:11,1,1,1,N,249,114,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:12,1/1/2019 0:45,1,1.3,1,N,114,90,2,19,0.5,0.5,0,0,0.3,20.3,
1,1/1/2019 0:58,1/1/2019 1:16,1,2.2,1,N,186,229,1,13,0.5,0.5,4.25,0,0.3,18.55,
1,1/1/2019 0:24,1/1/2019 0:39,1,2.1,1,N,79,233,1,11,0.5,0.5,3.65,0,0.3,15.95,
1,1/1/2019 0:45,1/1/2019 0:51,2,0.9,1,N,233,137,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:52,1/1/2019 1:16,1,9.1,1,N,137,243,2,27.5,0.5,0.5,0,0,0.3,28.8,
1,1/1/2019 0:13,1/1/2019 0:39,2,9.8,1,N,158,14,1,29.5,0.5,0.5,6.25,0.56,0.3,37.61,
1,1/1/2019 0:45,1/1/2019 0:55,0,1,1,N,107,170,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:24,1/1/2019 0:29,2,1.13,1,N,43,75,1,5.5,0.5,0.5,13.2,0,0.3,20,
2,1/1/2019 0:34,1/1/2019 0:46,2,2.01,1,N,236,74,1,10,0.5,0.5,1.58,0,0.3,12.88,
2,1/1/2019 0:47,1/1/2019 1:06,2,5.98,1,N,74,234,1,20.5,0.5,0.5,4.36,0,0.3,26.16,
1,1/1/2019 0:45,1/1/2019 1:10,2,3.5,1,N,107,143,1,18,0.5,0.5,3.85,0,0.3,23.15,
2,1/1/2019 0:05,1/1/2019 0:15,2,1.9,1,N,229,164,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:16,1/1/2019 0:44,3,5.41,1,N,234,41,1,21.5,0.5,0.5,3,0,0.3,25.8,
1,1/1/2019 0:24,1/1/2019 0:54,1,5.3,1,N,144,236,1,21.5,0.5,0.5,4.55,0,0.3,27.35,
1,1/1/2019 0:59,1/1/2019 1:10,1,2,1,N,236,140,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,1/1/2019 0:11,1/1/2019 0:17,1,1.1,1,N,237,236,1,6.5,0.5,0.5,2.3,0,0.3,10.1,
1,1/1/2019 0:34,1/1/2019 0:47,1,1.1,1,N,161,170,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:52,1/1/2019 1:02,1,1.4,1,N,234,161,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:18,1/1/2019 0:23,1,1.41,1,N,238,41,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:31,1/1/2019 0:38,1,1.58,1,N,166,238,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:40,1/1/2019 0:47,1,1.69,1,N,238,41,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:54,1/1/2019 1:09,1,4.73,1,N,151,243,2,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:19,1/1/2019 0:40,1,3.13,1,N,142,90,2,15,0.5,0.5,0,0,0.3,16.3,
2,1/1/2019 0:47,1/1/2019 1:04,1,2.07,1,N,90,79,2,12,0.5,0.5,0,0,0.3,13.3,
1,1/1/2019 0:15,1/1/2019 0:28,1,1.1,1,N,90,107,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,1/1/2019 0:32,1/1/2019 0:45,2,0.9,1,N,170,186,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:47,1/1/2019 1:03,1,1.9,1,N,186,158,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:48,1/1/2019 1:36,1,31.57,1,N,138,138,2,82.5,0.5,0.5,0,0,0.3,83.8,
1,1/1/2019 0:07,1/1/2019 0:13,1,1.4,1,N,142,237,1,7,0.5,0.5,1.5,0,0.3,9.8,
1,1/1/2019 0:25,1/1/2019 0:38,2,2.6,1,N,142,233,1,11,0.5,0.5,3.05,0,0.3,15.35,
1,1/1/2019 0:40,1/1/2019 0:49,1,1.4,1,N,233,141,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,1/1/2019 0:51,1/1/2019 0:59,3,1.4,1,N,141,162,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:00,1/1/2019 0:04,1,0.6,1,N,80,112,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:27,1/1/2019 0:55,1,6.5,1,Y,189,33,2,24,0.5,0.5,0,0,0.3,25.3,
1,1/1/2019 0:56,1/1/2019 1:37,3,11.7,1,Y,33,95,1,39.5,0.5,0.5,5,0,0.3,45.8,
1,1/1/2019 0:29,1/1/2019 0:41,1,2.5,1,N,74,151,2,11,0.5,0.5,0,0,0.3,12.3,
1,1/1/2019 0:50,1/1/2019 1:02,1,2.4,1,N,238,152,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:21,1/1/2019 0:26,4,0.79,1,N,237,229,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:40,1/1/2019 0:50,5,2.49,1,N,163,239,2,10,0.5,0.5,0,0,0.3,11.3,
2,12/31/2018 23:47,12/31/2018 23:53,1,1.06,1,N,141,229,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:40,1/1/2019 0:59,2,1.95,1,N,234,48,2,13,0.5,0.5,0,0,0.3,14.3,
1,1/1/2019 0:23,1/1/2019 0:34,1,1,1,N,161,170,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:36,1/1/2019 0:50,1,3,1,N,170,236,1,11.5,0.5,0.5,1.02,0,0.3,13.82,
1,1/1/2019 0:53,1/1/2019 1:09,1,4.6,1,N,237,112,1,16,0.5,0.5,3.45,0,0.3,20.75,
2,1/1/2019 0:44,1/1/2019 1:01,1,2,1,N,100,141,1,11.5,0.5,0.5,3.84,0,0.3,16.64,
2,1/1/2019 0:18,1/1/2019 0:26,1,1.85,1,N,229,236,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:31,1/1/2019 0:48,1,2.37,1,N,236,164,1,12,0.5,0.5,2.66,0,0.3,15.96,
1,1/1/2019 0:06,1/1/2019 0:39,1,3.5,1,N,263,48,2,21.5,0.5,0.5,0,0,0.3,22.8,
1,1/1/2019 0:39,1/1/2019 1:06,1,5.4,1,N,48,88,1,21.5,0.5,0.5,2,0,0.3,24.8,
1,1/1/2019 0:34,1/1/2019 0:53,1,4.2,1,N,181,225,1,16,0.5,0.5,2,0,0.3,19.3,
2,1/1/2019 0:12,1/1/2019 0:19,1,3.23,1,N,262,224,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:38,1/1/2019 0:45,1,1.4,1,N,162,141,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:50,1/1/2019 0:56,1,0.88,1,N,263,236,2,6,0.5,0.5,0,0,0.3,7.3,
1,1/1/2019 0:14,1/1/2019 0:21,1,1.5,1,N,163,237,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:22,1/1/2019 0:44,2,3.6,1,N,237,113,2,15.5,0.5,0.5,0,0,0.3,16.8,
1,1/1/2019 0:47,1/1/2019 1:04,2,3.6,1,N,113,33,1,14,0.5,0.5,3.8,0,0.3,19.1,
2,1/1/2019 0:55,1/1/2019 1:05,1,1.96,1,N,236,229,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:05,1/1/2019 0:22,5,5.1,1,N,262,148,1,18.5,0.5,0.5,4.95,0,0.3,24.75,
2,1/1/2019 0:24,1/1/2019 0:29,5,0.72,1,N,148,4,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,1/1/2019 0:36,1/1/2019 0:51,5,1.93,1,N,79,186,1,10.5,0.5,0.5,3.54,0,0.3,15.34,
2,1/1/2019 0:54,1/1/2019 1:03,5,0.85,1,N,90,249,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,1/1/2019 0:11,1/1/2019 0:52,2,11.2,1,N,114,95,1,37.5,0.5,0.5,13.35,5.76,0.3,57.91,
1,1/1/2019 0:09,1/1/2019 0:25,3,2.9,1,N,264,264,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:43,1/1/2019 0:57,2,1.3,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,1/1/2019 0:59,1/1/2019 1:33,2,7,1,N,264,264,2,27.5,0.5,0.5,0,0,0.3,28.8,
2,1/1/2019 0:33,1/1/2019 0:56,3,14.87,1,N,132,226,1,40,0.5,0.5,8.26,0,0.3,49.56,
2,1/1/2019 0:53,1/1/2019 0:59,1,0.79,1,N,161,233,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:11,1/1/2019 0:18,1,1.7,1,N,43,238,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:21,1/1/2019 0:50,1,3.78,1,N,238,68,1,20,0.5,0.5,3.2,0,0.3,24.5,
2,1/1/2019 0:05,1/1/2019 0:13,1,1.25,1,N,236,141,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:20,1/1/2019 0:28,1,1.93,1,N,236,229,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:34,1/1/2019 0:41,1,1.13,1,N,229,162,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:26,1/1/2019 0:48,1,2.3,1,N,246,107,2,14.5,0.5,0.5,0,0,0.3,15.8,
1,1/1/2019 0:50,1/1/2019 1:01,1,1.5,1,N,79,232,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:22,1/1/2019 0:59,1,3.19,1,N,142,164,2,22,0.5,0.5,0,0,0.3,23.3,
2,1/1/2019 0:13,1/1/2019 0:31,1,3.93,1,N,233,238,2,15,0.5,0.5,0,0,0.3,16.3,
2,1/1/2019 0:37,1/1/2019 0:42,1,1.04,1,N,238,239,1,5.5,0.5,0.5,0.68,0,0.3,9.43,
2,1/1/2019 0:44,1/1/2019 1:00,1,2.65,1,N,239,162,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:18,1/1/2019 0:45,4,5.4,1,N,113,181,2,22,0.5,0.5,0,0,0.3,23.3,
1,1/1/2019 0:45,1/1/2019 0:51,4,0.8,1,N,181,257,3,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:16,1/1/2019 0:43,2,4.85,1,N,236,114,1,20,0.5,0.5,6.39,0,0.3,27.69,
2,1/1/2019 0:44,1/1/2019 0:45,3,0.13,1,N,114,79,2,2.5,0.5,0.5,0,0,0.3,3.8,
2,1/1/2019 0:45,1/1/2019 0:48,2,0.49,1,N,79,79,1,4,0.5,0.5,1.59,0,0.3,6.89,
2,1/1/2019 0:49,1/1/2019 0:51,2,0.32,1,N,79,107,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:51,1/1/2019 1:01,2,1.68,1,N,107,186,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:52,1/1/2019 1:05,1,5.01,1,N,132,216,2,17,0.5,0.5,0,0,0.3,18.3,
2,1/1/2019 0:25,1/1/2019 0:35,1,3.67,1,N,132,218,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,1/1/2019 0:20,1/1/2019 0:46,1,1.14,1,N,249,90,2,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:46,1/1/2019 0:54,1,0.7,1,N,90,249,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:08,1/1/2019 0:32,3,12.18,1,N,132,129,2,35.5,0.5,0.5,0,0,0.3,36.8,
2,1/1/2019 0:14,1/1/2019 0:16,1,0.5,1,N,107,107,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,1/1/2019 0:42,1/1/2019 0:46,1,0.99,1,N,141,263,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:48,1/1/2019 0:52,1,0.85,1,N,262,75,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:14,1/1/2019 0:19,1,0.9,1,N,238,24,1,5.5,0.5,0.5,2,0,0.3,8.8,
1,1/1/2019 0:23,1/1/2019 0:30,1,1.3,1,N,24,238,1,7,0.5,0.5,1.25,0,0.3,9.55,
1,1/1/2019 0:34,1/1/2019 0:43,1,1.4,1,N,239,238,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:52,1/1/2019 1:11,1,7.6,1,N,238,247,1,23,0.5,0.5,4.85,0,0.3,29.15,
1,1/1/2019 0:16,1/1/2019 0:21,1,1.8,1,N,126,213,3,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:37,1/1/2019 0:56,2,5.7,1,N,263,223,2,19,0.5,0.5,0,0,0.3,20.3,
1,1/1/2019 0:23,1/1/2019 0:30,1,0.9,1,N,107,170,1,6,0.5,0.5,1,0,0.3,8.3,
1,1/1/2019 0:37,1/1/2019 0:54,1,4.3,1,N,229,112,1,15.5,0.5,0.5,3.35,0,0.3,20.15,
1,1/1/2019 0:18,1/1/2019 0:50,1,7.5,1,N,159,18,2,27.5,0.5,0.5,0,0,0.3,28.8,
1,1/1/2019 0:36,1/1/2019 0:56,1,2.8,1,N,141,50,2,14,0.5,0.5,0,0,0.3,15.3,
1,1/1/2019 0:58,1/1/2019 1:05,1,1.7,1,N,50,239,1,7.5,0.5,0.5,1.7,0,0.3,10.5,
1,1/1/2019 0:01,1/1/2019 0:12,1,2.4,1,N,41,42,2,11,0.5,0.5,0,0,0.3,12.3,
1,1/1/2019 0:15,1/1/2019 0:23,1,1.5,1,N,244,152,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:26,1/1/2019 0:32,1,1.2,1,N,166,151,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:36,1/1/2019 0:45,2,1.7,1,N,238,263,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
1,1/1/2019 0:49,1/1/2019 1:07,2,3.5,1,N,263,164,1,14.5,0.5,0.5,3.15,0,0.3,18.95,
2,1/1/2019 0:27,1/1/2019 0:59,6,4.9,1,N,164,41,1,22.5,0.5,0.5,4.76,0,0.3,28.56,
1,1/1/2019 0:00,1/1/2019 0:13,1,1.1,1,N,140,237,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:25,1/1/2019 0:36,3,1.3,1,N,142,163,2,8,0.5,0.5,0,0,0.3,9.3,
1,1/1/2019 0:51,1/1/2019 1:02,2,1.8,1,N,142,238,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
1,1/1/2019 0:50,1/1/2019 0:59,2,1.1,1,N,148,114,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
2,1/1/2019 0:16,1/1/2019 0:20,1,0.36,1,N,239,239,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:22,1/1/2019 0:27,1,0.76,1,N,238,151,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:34,1/1/2019 0:54,1,2.89,1,N,239,68,2,14.5,0.5,0.5,0,0,0.3,15.8,
2,1/1/2019 0:10,1/1/2019 0:17,1,1.04,1,N,140,229,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:39,1/1/2019 0:50,1,1.5,1,N,161,43,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,1/1/2019 0:21,1/1/2019 0:26,1,1.9,1,N,243,243,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:54,1/1/2019 1:15,2,3.7,1,N,48,263,1,16,0.5,0.5,3.45,0,0.3,20.75,
2,1/1/2019 0:04,1/1/2019 0:11,1,3.01,1,N,137,262,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,1/1/2019 0:14,1/1/2019 0:15,1,0.46,1,N,140,141,1,3.5,0.5,0.5,1.2,0,0.3,6,
2,1/1/2019 0:51,1/1/2019 1:11,1,3.47,1,N,170,262,1,15.5,0.5,0.5,3.02,0,0.3,19.82,
1,1/1/2019 0:34,1/1/2019 0:54,3,0.6,1,N,161,170,2,12,0.5,0.5,0,0,0.3,13.3,
